type_num,size_adv,size_out_pct,days_fm_last,mkt_cap,return_30d_num
-1,0.014921021,0.002583527,4,33448,-1
-1,0.040642019,0.007037034,1,33448,-1
1,0.006252618,0.001082621,1,33448,-1
-1,0.084126137,0.014566169,42,33448,1
1,76.4971154,2.39705111,0,2278,-1
1,0.177274387,0.011737416,0,4141,-1
1,0.002188573,0.000144906,1,4141,-1
1,0.134597219,0.008911742,1,4141,-1
1,0.039394308,0.002608315,1,4141,-1
1,0.021885727,0.001449064,18,4141,-1
1,0.001094286,7.25E-05,1,4141,-1
1,0.010942863,0.000724532,1,4141,-1
1,0.002188573,0.000144906,2,4141,-1
1,0.048148599,0.00318794,4,4141,-1
1,0.024074299,0.00159397,2,4141,-1
1,0.091920052,0.006086067,6,4141,1
1,0.142257224,0.009418914,1,4141,1
1,0.037205735,0.002463408,1,4141,1
1,0.295457311,0.01956236,3,4141,1
1,0.307494461,0.020359345,1,4141,-1
1,0.942180536,0.062382191,1,4141,-1
1,0.779131872,0.051586667,1,4141,-1
1,0.038300022,0.002535861,1,4141,-1
1,0.07769433,0.005144176,3,4141,-1
1,0.001094286,7.25E-05,3,4141,-1
1,0.055808603,0.003695112,5,4141,-1
-1,0.261534435,0.017316311,1,4141,-1
1,0.569028895,0.037675655,1,4141,-1
1,0.002188573,0.000144906,20,4141,-1
1,0.026262872,0.001738876,1,4141,-1
1,0.041582881,0.002753221,1,4141,-1
1,0.048148599,0.00318794,3,4141,-1
1,0.021885727,0.001449064,1,4141,-1
1,0.109428634,0.007245318,1,4141,-1
1,0.004377145,0.000289813,1,4141,-1
1,0.318437324,0.021083876,1,4141,-1
1,0.02079144,0.00137661,11,4141,-1
1,0.274665871,0.018185749,0,4141,-1
1,0.072222898,0.00478191,1,4141,-1
1,0.013131436,0.000869438,1,4141,-1
1,0.010942863,0.000724532,0,4141,-1
1,0.003282859,0.00021736,1,4141,-1
1,0.002188573,0.000144906,0,4141,-1
-1,5.970426255,0.39530457,4,4141,-1
-1,3.914262228,0.259165038,0,4141,-1
1,3.939430814,0.260831461,0,4141,-1
1,0.001094286,7.25E-05,2,4141,-1
1,0.054714317,0.003622659,4,4141,-1
1,0.002188573,0.000144906,2,4141,-1
1,0.002188573,0.000144906,8,4141,-1
1,0.059091462,0.003912472,7,4141,1
1,0.057997176,0.003840019,1,4141,1
1,0.024074299,0.00159397,3,4141,-1
1,0.006565718,0.000434719,3,4141,-1
1,0.125842929,0.008332116,1,4141,-1
1,0.016414295,0.001086798,6,4141,-1
1,0.043771453,0.002898127,1,4141,-1
1,0.002188573,0.000144906,4,4141,1
1,0.179462959,0.011882322,8,4141,1
1,0.033922876,0.002246049,1,4141,1
1,0.099580057,0.00659324,1,4141,1
1,0.051431458,0.0034053,4,4141,1
1,0.06565718,0.004347191,0,4141,1
1,0.091920052,0.006086067,1,4141,1
1,0.031734304,0.002101142,0,4141,1
1,0.24512014,0.016229513,1,4141,1
1,0.206820118,0.013693652,1,4141,1
1,0.103957202,0.006883052,3,4141,1
1,0.103957202,0.006883052,1,4141,1
1,0.177274387,0.011737416,3,4141,1
1,0.061280035,0.004057378,5,4141,1
1,0.001094286,7.25E-05,0,4141,1
1,0.01203715,0.000796985,1,4141,1
1,0.126937215,0.008404569,1,4141,1
1,0.001094286,7.25E-05,5,4141,1
1,0.030640017,0.002028689,0,4141,1
1,0.001094286,7.25E-05,2,4141,1
1,0.102862916,0.006810599,3,4141,1
1,0.002188573,0.000144906,1,4141,1
1,0.088637193,0.005868708,2,4141,1
1,0.009848577,0.000652079,5,4141,1
1,0.028451445,0.001883783,2,4141,1
1,0.048148599,0.00318794,0,4141,1
1,0.001094286,7.25E-05,4,4141,1
1,0.005471432,0.000362266,2,4141,1
1,0.060185749,0.003984925,5,4141,-1
-1,0.052525744,0.003477753,1,4141,-1
1,0.003282859,0.00021736,0,4141,-1
-1,0.070034326,0.004637004,1,4141,-1
1,0.004377145,0.000289813,0,4141,-1
1,0.031734304,0.002101142,1,4141,-1
1,0.013131436,0.000869438,1,4141,-1
1,0.022980013,0.001521517,4,4141,-1
1,0.036111449,0.002390955,1,4141,-1
1,0.003282859,0.00021736,1,4141,-1
1,0.321720183,0.021301236,1,4141,-1
1,0.026262872,0.001738876,3,4141,-1
1,0.050337172,0.003332846,2,4141,-1
1,0.379717359,0.025141255,1,4141,-1
1,0.219951554,0.01456309,5,4141,-1
1,0.003282859,0.00021736,1,4141,-1
1,0.179462959,0.011882322,2,4141,-1
1,0.052525744,0.003477753,3,4141,-1
1,0.035017163,0.002318502,1,4141,-1
1,0.026262872,0.001738876,1,4141,-1
1,0.03282859,0.002173596,1,4141,-1
1,0.087542907,0.005796255,1,4141,-1
1,0.168520096,0.01115779,3,4141,-1
1,0.066751467,0.004419644,1,4141,-1
1,0.036111449,0.002390955,1,4141,-1
1,0.009848577,0.000652079,2,4141,-1
1,1.980150424,0.057568794,0,420,-1
1,1.980150424,0.057568794,0,420,-1
1,0.161899091,0.004706883,3,420,-1
1,0.149445315,0.004344815,1,420,-1
1,0.311344406,0.009051697,3,420,-1
1,0.410974616,0.01194824,17,420,-1
1,0.523058603,0.015206851,5,420,-1
1,0.958940771,0.027879227,9,420,-1
1,0.249075525,0.007241358,1,420,1
-1,0.002339069,0.001671703,0,216247,1
-1,0.003118758,0.002228937,30,216247,1
-1,0.002339069,0.001671703,20,216247,-1
1,0.293631075,0.209854444,100,216247,-1
1,348.9190822,18.90433343,0,793,-1
1,0.183875518,0.02209159,0,2025,1
1,0.227655403,0.027351492,3,2025,1
1,0.322219955,0.038712881,1,2025,1
1,0.360746254,0.043341595,2,2025,1
1,0.350239082,0.042079218,15,2025,1
1,0.288947243,0.034715355,3,2025,1
1,0.215397035,0.025878719,123,2025,1
1,0.113560807,0.023049986,0,2993,-1
1,35.4216511,1.937591179,0,866,-1
1,74.50684874,4.307424578,0,711,-1
1,235.0888252,13.59106446,0,711,-1
1,0.095083909,0.053511668,0,16133,1
1,1.197843769,0.080932738,0,2946,-1
1,1.807960455,0.122155488,1,2946,-1
1,0.752850406,0.050866604,1,2946,-1
1,0.646499791,0.043680987,11,2946,-1
1,0.299460942,0.020233185,1,2946,-1
1,0.380623254,0.025716945,5,2946,-1
1,0.607317986,0.041033655,1,2946,-1
1,0.618512787,0.041790036,1,2946,-1
1,0.559740079,0.037819037,1,2946,-1
1,0.081162311,0.00548376,1,2946,-1
1,0.223896032,0.015127615,4,2946,-1
1,1.088694454,0.073558026,1,2946,-1
1,0.27987004,0.018909518,2,2946,1
1,0.305058343,0.020611375,4,2946,1
1,0.684135795,0.027999115,0,4770,1
1,1.716793598,0.070261929,13,4770,1
1,0.077449335,0.003169711,1,4770,1
1,0.851942687,0.034866822,6,4770,1
1,0.361430231,0.014791985,12,4770,-1
1,0.258164451,0.010565704,10,4770,-1
1,0.232348006,0.009509133,1,4770,-1
1,0.10326578,0.004226281,3,4770,1
1,0.684135795,0.027999115,1,4770,1
1,1.548986705,0.063394222,1,4770,1
1,0.735768685,0.030112255,1,4770,1
1,0.632502904,0.025885974,1,4770,1
1,0.206531561,0.008452563,3,4770,1
1,0.903575578,0.036979963,1,4770,1
1,0.116174003,0.004754567,1,4770,1
1,0.580870014,0.023772833,1,4770,1
1,0.193623338,0.007924278,1,4770,1
1,0.335613786,0.013735415,3,4770,1
1,0.684135795,0.027999115,1,4770,1
1,0.206531561,0.008452563,1,4770,1
1,0.697044017,0.0285274,1,4770,-1
1,0.722860462,0.02958397,6,4770,1
1,1.652252485,0.067620503,1,4770,1
1,0.296889118,0.012150559,1,4770,1
1,0.025816445,0.00105657,11,4770,-1
-1,0.069131242,0.01867187,0,4445,-1
1,2.575768082,3.050029797,0,974,1
-1,2.575768082,3.050029797,0,974,1
-1,0.423192124,0.05205802,0,9167,-1
-1,0.080095684,0.009852789,2,9167,-1
1,354.4201016,17.80501116,0,359,-1
-1,354.4201016,17.80501116,0,359,-1
1,11.07594892,0.134539985,0,1681,-1
1,11.07594892,0.134539985,1,1681,-1
1,6.219571315,0.075549376,0,1681,-1
1,6.134371708,0.074514453,3,1681,-1
1,2.839986902,0.034497432,2,1681,1
1,1.561992796,0.018973588,6,1681,-1
1,1.625003651,0.14679825,0,675,-1
1,0.071594517,0.014094701,0,1192,-1
1,0.071594517,0.014094701,1,1192,-1
1,0.037229149,0.007329244,1,1192,-1
-1,168.0677086,15.51729157,0,1398,-1
1,8.369695592,0.772754076,6,1398,-1
1,22.92874606,2.116956557,1,1398,-1
1,0.005732187,0.000529239,1,1398,-1
1,135.3373752,12.49537778,1,1398,-1
1,4.183366456,0.386240269,1,1398,-1
1,0.403209165,0.037227343,3,1398,-1
1,60.26076702,5.563733211,1,1398,-1
1,0.023616608,0.002180465,1,1398,-1
1,0.919177603,0.084865481,1,1398,-1
1,0.000312404,2.88E-05,1,1398,-1
1,1.618792744,0.149459282,3,1398,-1
1,0.784602831,0.072440512,1,1398,-1
1,9.41425354,0.869195625,1,1398,-1
1,2.793020719,0.257872956,1,1398,-1
1,43.75368565,4.039673671,1,1398,-1
1,3.640165614,0.075289311,0,780,-1
1,3.640165614,0.075289311,0,780,-1
1,3.640165614,0.075289311,0,780,-1
1,3.640165614,0.075289311,0,780,-1
1,0.185223936,0.029793587,0,695,1
1,0.315381296,0.050729621,4,695,-1
1,0.290351034,0.04670346,1,695,1
1,0.100121046,0.016104642,1,695,1
1,0.395478133,0.063613334,4,695,1
1,0.440532604,0.070860423,1,695,1
1,0.275332877,0.044287764,1,695,1
1,0.112349603,0.018211415,0,10184,1
1,0.411134416,0.066643221,1,10184,1
1,0.057395993,0.009303658,2,10184,1
1,0.028494464,0.004618837,1,10184,1
1,0.016282551,0.002639335,3,10184,1
1,0.082226883,0.013328644,1,10184,1
1,0.102987136,0.016693797,0,10184,1
1,0.16486083,0.026723272,2,10184,1
1,0.223885078,0.036290863,0,10184,1
1,0.026052082,0.004222937,1,10184,1
1,0.040706378,0.006598339,5,10184,1
1,0.020353189,0.003299169,9,10184,1
-1,0,24.89591798,0,8006,-1
1,0.797592253,0.020877983,0,196,-1
1,6.135325023,0.160599873,1,196,1
1,0.306766251,0.008029994,3,196,-1
1,1.227065005,0.032119975,32,196,1
-1,2.981767961,0.078051538,220,196,-1
1,49.7462591,0.999774034,0,1514,-1
-1,83.44889454,3.468427518,0,10567,1
-1,19.52149881,0.811381673,0,10567,1
1,83.44889454,3.468427518,0,10567,1
-1,58.32980121,2.424390266,0,10567,1
1,124.0328347,1.456836128,0,924,-1
1,45.92689617,0.539437494,0,924,-1
1,124.0511526,1.457051282,0,924,-1
1,45.92689617,0.539437494,0,924,-1
1,6.496238602,0.076302014,102,924,1
-1,6.496238602,0.076302014,0,924,1
1,3.323656959,0.03903824,7,924,-1
1,0.525136356,0.021743915,0,7655,1
1,0.768492228,0.031820363,1,7655,1
1,1.472943438,0.06098903,3,7655,1
1,2.190202851,0.090688036,1,7655,1
1,2.023696202,0.083793624,1,7655,1
1,1.793148533,0.074247515,1,7655,1
1,2.48735318,0.10299191,1,7655,1
1,659.5760135,47.33956911,0,1343,-1
1,0.137956033,0.00818096,0,269,1
1,0.862225207,0.051130997,1,269,1
1,0.862225207,0.051130997,1,269,-1
1,1.327826818,0.078741736,3,269,1
1,0.862225207,0.051130997,1,269,1
1,0.862225207,0.051130997,1,269,1
1,0.232800806,0.013805369,1,269,-1
1,0.862225207,0.051130997,1,269,-1
1,0.319023326,0.018918469,0,269,-1
1,0.862225207,0.051130997,3,269,-1
1,3.692345071,0.163072509,0,3633,-1
1,6.027811049,0.26621842,1,3633,-1
1,10.25296205,0.452822315,1,3633,-1
1,10.24408195,0.452430126,1,3633,-1
1,0.325505306,0.039768602,0,79761,-1
1,0.050077739,0.006118246,1,79761,1
-1,0.11587303,0.013151678,0,22712,1
-1,0.101248279,0.011491758,15,22712,-1
-1,0.039374331,0.004469017,6,22712,-1
1,0.036200291,0.018240684,0,35330,1
1,0.016646849,0.008388052,1,35330,1
1,0.044039283,0.022190613,152,35330,1
-1,0.011808577,0.002080281,0,113060,1
1,0.352968791,0.046063632,0,2136,-1
-1,0.093854031,0.011934499,0,24634,-1
-1,1.097141207,0.945450925,0,427,1
-1,1.097141207,0.945450925,0,427,1
1,47.77157666,1.513919562,0,1075,-1
1,0.311242538,0.009863526,13,1075,-1
1,1.519595922,0.048157213,1,1075,-1
1,1.220558973,0.038680492,1,1075,-1
1,0.749584367,0.053111677,0,1108,-1
-1,0.073950027,0.005239717,52,1108,-1
-1,0.26890919,0.019053517,1,1108,1
-1,0.050420473,0.003572534,1,1108,1
-1,3.236994375,0.229356706,6,1108,-1
-1,4.773138123,0.338199919,1,1108,-1
-1,1.260511828,0.089313359,36,1108,-1
-1,1.260511828,0.089313359,1,1108,-1
-1,1.018493557,0.072165194,6,1108,-1
-1,1.519336924,0.107652369,1,1108,-1
-1,0.059661642,0.008902135,0,89192,-1
-1,0.047729314,0.007121708,1,89192,-1
-1,0.047729314,0.007121708,5,89192,1
1,4.25989211,0.337816122,0,5345,1
1,1.120494782,0.088856993,1,5345,1
1,1.120494782,0.088856993,0,5345,1
1,0.251492268,0.019943731,1,5345,1
1,38.87296642,3.082687169,1,5345,1
-1,0.08634113,0.015335431,0,1628,-1
-1,0.047487622,0.008434487,0,1628,-1
-1,0.688570512,0.122300066,3,1628,-1
-1,0.08634113,0.015335431,0,1628,-1
-1,0.017268226,0.003067086,57,1628,-1
-1,0.114401997,0.020319447,1,1628,-1
-1,0.157572562,0.027987162,1,1628,-1
-1,0.107926413,0.019169289,0,1628,-1
-1,0.056121735,0.00996803,4,1628,-1
-1,0.088499658,0.015718817,1,1628,-1
1,0.543289375,0.125282916,0,10365,-1
1,0.419108946,0.096646821,0,10365,-1
1,0.526214566,0.121345453,0,10365,-1
1,9.82754119,1.21408046,0,104,1
1,9.82754119,1.21408046,0,104,1
1,19.42247785,2.399425287,1,104,1
1,17.270886,2.13362069,1,104,1
1,0.361837178,0.03415633,0,11477,-1
1,0.723674355,0.06831266,5,11477,-1
1,2.171023066,0.204937981,1,11477,-1
1,2.171023066,0.204937981,1,11477,-1
-1,0.859405437,0.062335543,0,21049,-1
-1,0.312511068,0.02266747,4,21049,-1
-1,1.102513266,0.031322977,0,445,-1
-1,1.550068157,0.044038245,0,445,-1
-1,1.550068157,0.044038245,1,445,-1
-1,0.589462538,0.016746938,6,445,-1
-1,0.271513607,0.253198103,0,268,-1
1,3.475064855,0.240590283,0,2944,1
1,3.036363825,0.210217554,1,2944,1
1,1.039755986,0.071985761,1,2944,1
1,1.015575614,0.070311673,1,2944,1
1,2.994911759,0.207347689,1,2944,1
1,0.075995454,0.005261418,39,2944,-1
1,0.974123548,0.067441809,1,2944,-1
1,0.55614855,0.038504012,1,2944,-1
1,0.894673755,0.061941236,1,2944,-1
1,0.05872376,0.004065641,3,2944,-1
1,0.891219416,0.061702081,1,2944,-1
1,0.272892767,0.018893273,1,2944,-1
1,0.518150823,0.035873303,1,2944,-1
1,0.853221689,0.059071372,1,2944,-1
1,0.680504748,0.047113604,3,2944,-1
1,0.276347106,0.019132428,1,2944,-1
-1,0.055668852,0.012979713,0,46688,1
1,0.919352555,0.060290431,0,1000,1
1,1.038868387,0.068128187,140,1000,-1
-1,61.30674092,1.650623977,0,10178,-1
1,48.55172628,1.648282819,0,2730,1
-1,19584.84108,664.8858762,33,2730,1
-1,87.39310731,2.966909074,3,2730,1
-1,0.097103453,0.003296566,56,2730,-1
-1,19.90237219,0.675665741,4,2730,-1
-1,19.90237219,0.675665741,0,2730,-1
-1,264.7322556,25,0,960,1
-1,1872.71178,27.62417585,0,3417,-1
-1,0.005159543,0.000656131,0,138125,1
-1,0.0339327,0.004315168,2,138125,1
-1,0.026652363,0.003389339,1,138125,1
-1,0.00791341,0.001006336,1,138125,1
-1,0.133603837,0.017385552,0,359,-1
-1,0.133603837,0.017385552,4,359,-1
-1,0.013360384,0.001738555,95,359,-1
-1,0.160324604,0.020862662,4,359,-1
-1,0.000400792,0.000250119,0,318383,1
1,0.142718977,0.010128738,0,1807,-1
1,0.118932481,0.008440615,2,1807,-1
1,0.118932481,0.008440615,2,1807,-1
1,1.022819337,0.072589289,4,1807,-1
1,1.251169701,0.088795269,44,1807,1
1,0.789711674,0.056045683,1,1807,1
1,0.475729924,0.03376246,3,1807,1
1,0.118932481,0.008440615,1,1807,1
1,0.309224451,0.021945599,2,1807,1
1,0.404370436,0.028698091,5,1807,1
1,0.237864962,0.01688123,1,1807,1
1,1.527093057,0.108377496,5,1807,1
1,0.237864962,0.01688123,9,1807,1
1,0.142718977,0.010128738,6,1807,1
1,0.118932481,0.008440615,2,1807,1
1,0.118932481,0.008440615,8,1807,1
1,0.095145985,0.006752492,6,1807,-1
1,0.071359489,0.005064369,5,1807,-1
1,0.118932481,0.008440615,1,1807,-1
1,0.118932481,0.008440615,7,1807,-1
1,0.118932481,0.008440615,7,1807,-1
1,0.118932481,0.008440615,19,1807,-1
1,0.356797443,0.025321845,1,1807,-1
-1,0.509137251,0.42120638,0,691,-1
-1,0.721016677,0.596493036,1,691,-1
1,0.526939283,0.012327259,0,644,1
1,0.448874204,0.010500998,1,644,1
1,0.78065079,0.018262605,1,644,1
1,0.214678967,0.005022216,6,644,1
1,0.487906743,0.011414128,2,644,1
1,0.058548809,0.001369695,3,644,1
1,0.487906743,0.011414128,1,644,1
1,1.307590072,0.030589864,1,644,1
1,0.975813487,0.022828257,2,644,1
1,0.136613888,0.003195956,3,644,-1
1,0.975813487,0.022828257,1,644,1
1,0.253711507,0.005935347,1,644,1
1,0.975813487,0.022828257,1,644,1
1,1.951626974,0.045656513,1,644,1
1,0.195162697,0.004565651,4,644,1
1,0.975813487,0.022828257,7,644,1
1,0.01951627,0.000456565,14,644,1
1,0.76113452,0.01780604,3,644,1
1,0.039032539,0.00091313,7,644,1
1,1.170976184,0.027393908,3,644,1
1,0.058548809,0.001369695,3,644,1
1,1.346622612,0.031502994,19,644,1
1,1.932110704,0.045199948,0,644,1
1,0.975813487,0.022828257,13,644,1
1,0.975813487,0.022828257,9,644,-1
1,0.487906743,0.011414128,1,644,1
1,0.487906743,0.011414128,8,644,1
1,1.756464276,0.041090862,38,644,-1
1,1.932110704,0.045199948,2,644,1
1,0.897748408,0.021001996,1,644,1
1,0.975813487,0.022828257,4,644,1
1,0.01951627,0.000456565,2,644,1
1,2.907924191,0.068028205,5,644,1
1,0.136613888,0.003195956,1,644,1
1,0.175646428,0.004109086,8,644,1
1,0.487906743,0.011414128,7,644,1
1,0.058548809,0.001369695,2,644,1
1,1.307590072,0.030589864,4,644,-1
1,0.702585711,0.016436345,6,644,-1
1,0.858715868,0.020088866,1,644,-1
1,0.487906743,0.011414128,2,644,-1
1,0.487906743,0.011414128,1,644,-1
1,0.936780947,0.021915126,4,644,-1
1,0.117097618,0.002739391,1,644,-1
1,0.117097618,0.002739391,2,644,-1
1,0.546455553,0.012783824,4,644,-1
1,12.2089538,0.287646566,0,3563,1
1,6.809177359,0.018092018,0,4495,1
1,3.552614274,0.009439314,2,4495,1
1,7.651784591,0.02033083,31,4495,-1
1,2.161578419,0.046339203,0,604,1
-1,0.01330468,0.00437069,0,41870,1
-1,0.133046804,0.043706905,33,41870,-1
1,0.116949503,0.006094685,0,8696,1
1,0.223373551,0.011640848,4,8696,1
1,0.479492963,0.024988207,38,8696,1
1,0.459611548,0.02395211,1,8696,1
1,0.17659375,0.009202974,1,8696,1
1,0.17425476,0.00908108,8,8696,1
1,0.508730339,0.026511878,1,8696,-1
-1,0.473580752,0.02815795,0,12006,-1
-1,1.804592709,0.107296657,0,12006,-1
-1,2.74533232,0.163230728,0,12006,-1
1,0.323206414,0.022029707,0,1625,-1
1,0.484809622,0.033044561,4,1625,-1
1,0.323206414,0.022029707,1,1625,-1
1,0.080801604,0.005507427,1,1625,-1
1,0.080801604,0.005507427,2,1625,1
1,0.032320641,0.002202971,18,1625,-1
1,0.129282566,0.008811883,1,1625,-1
1,0.032320641,0.002202971,1,1625,-1
1,0.032320641,0.002202971,1,1625,-1
1,0.048480962,0.003304456,4,1625,-1
1,0.129282566,0.008811883,3,1625,-1
1,0.048480962,0.003304456,3,1625,-1
1,0.113122245,0.007710397,10,1625,-1
1,0.048480962,0.003304456,1,1625,-1
1,0.032320641,0.002202971,3,1625,-1
1,0.048480962,0.003304456,1,1625,-1
1,0.032320641,0.002202971,1,1625,-1
1,0.032320641,0.002202971,2,1625,-1
1,0.323206414,0.022029707,3,1625,-1
1,0.032320641,0.002202971,1,1625,-1
1,0.517130263,0.035247531,3,1625,1
1,0.161603207,0.011014854,3,1625,-1
1,0.161603207,0.011014854,2,1625,1
1,0.016160321,0.001101485,1,1625,1
1,0.042016834,0.002863862,6,1625,1
1,0.016160321,0.001101485,1,1625,1
1,0.016160321,0.001101485,1,1625,1
1,0.193923849,0.013217824,4,1625,1
1,0.242404811,0.01652228,2,1625,1
1,0.161603207,0.011014854,4,1625,1
1,0.009696192,0.000660891,1,1625,1
1,59.0934498,10.01366436,0,8679,1
1,5.933769637,0.027613396,0,481,-1
-1,369.1051948,4.565638554,0,308,-1
1,369.1051948,4.565638554,0,308,-1
1,369.1051948,4.565638554,35,308,1
-1,369.1051948,4.565638554,0,308,1
1,0.487027097,0.038720846,0,881,1
1,0.124878743,0.009928422,2,881,1
-1,29.15169371,2.31769084,54,881,1
-1,3.746362282,0.297852661,83,881,-1
-1,57.44422166,4.567074136,64,881,1
1,5.000562224,0.679100542,0,429,-1
1,5.000562224,0.679100542,0,429,-1
1,144.7448453,9.281164899,0,338,-1
1,144.7448453,9.281164899,0,338,-1
1,2.644686505,0.16957959,0,338,-1
1,1.372649076,0.278995076,0,2674,1
1,0.073276339,0.028569808,0,6160,-1
1,0.100571775,0.039212062,3,6160,-1
1,0.030776062,0.011999319,1,6160,-1
1,0.132080601,0.051497079,1,6160,-1
1,0.034806261,0.013570659,1,6160,-1
1,0.082802263,0.032283883,1,6160,-1
1,0.086099698,0.033569525,3,6160,-1
1,0.098923058,0.038569241,1,6160,-1
1,0.194182298,0.075709992,1,6160,-1
1,0.141240143,0.055068305,1,6160,-1
1,0.219829017,0.085709425,1,6160,-1
1,0.073276339,0.028569808,3,6160,-1
1,0.061002552,0.023784365,2,6160,-1
1,0.040301986,0.015713395,1,6160,-1
1,0.003663817,0.00142849,1,6160,-1
1,0.010991451,0.004285471,3,6160,-1
1,0.073276339,0.028569808,1,6160,-1
1,0.038470078,0.014999149,2,6160,-1
1,0.021982902,0.008570942,1,6160,-1
1,0.036638169,0.014284904,3,6160,-1
1,0.021982902,0.008570942,1,6160,-1
1,0.003663817,0.00142849,1,6160,-1
1,0.051293437,0.019998866,1,6160,-1
1,0.062284888,0.024284337,1,6160,-1
1,0.335422442,0.130778297,3,6160,-1
-1,2.623292936,1.022799136,24,6160,1
-1,2.623292936,1.022799136,0,6160,1
-1,0.109914508,0.042854712,144,6160,-1
-1,0.293105356,0.114279233,2,6160,-1
-1,0.036638169,0.014284904,1,6160,-1
-1,0.036638169,0.014284904,1,6160,-1
-1,0.073276339,0.028569808,3,6160,-1
-1,0.040118796,0.01564197,0,6160,-1
1,23.78115349,7.866865443,0,169,1
1,0.113861898,0.004129095,0,567,1
-1,19.70523163,1.229639224,0,878,1
-1,19.70523163,1.229639224,0,878,1
-1,0.281641587,0.063044865,0,14434,-1
1,0.199864092,0.02517035,0,1065,1
1,0.069952432,0.008809622,3,1065,1
1,0.021640861,0.011208837,0,594,-1
1,0.007674064,0.003974765,2,594,-1
1,0.56765086,0.036805267,0,1499,1
1,0.085511508,0.005544383,1,1499,1
1,0.037215824,0.008913377,0,11970,1
1,0.99081851,0.209143952,0,4578,-1
1,11.65082591,3.357775138,0,1930,1
1,11.65082591,3.357775138,0,1930,1
-1,510.1465556,14.37252013,0,1047,-1
1,0.22656887,0.019673208,0,1464,1
1,2.996373312,0.26017818,54,1464,-1
1,0.339853306,0.029509813,22,1464,1
1,0.113284435,0.009836604,2,1464,1
1,0.113284435,0.009836604,1,1464,1
1,0.339853306,0.029509813,4,1464,1
1,0.22656887,0.019673208,1,1464,1
1,0.566422176,0.049183021,1,1464,1
1,0.339853306,0.029509813,4,1464,1
1,0.566422176,0.049183021,10,1464,1
1,0.294539532,0.025575171,1,1464,1
1,0.305867975,0.026558831,5,1464,1
1,0.118108516,0.046967585,0,564,-1
1,0.118108516,0.046967585,0,564,-1
1,0.208343422,0.08285082,22,564,-1
1,0.244017863,0.097037285,26,564,-1
-1,5.567955082,1.23801907,0,2520,-1
-1,28.67496867,6.375798213,0,2520,-1
-1,0.556795508,0.123801907,0,2520,-1
-1,28.67496867,6.375798213,0,2520,-1
-1,0.758947554,0.209532718,0,18501,-1
-1,0.104890444,0.028958496,136,18501,1
-1,0.089711493,0.024767842,4,18501,-1
-1,0.490980687,0.135551551,3,18501,-1
-1,0.180201394,0.049750589,0,18501,-1
-1,0.160351996,0.044270502,1,18501,-1
-1,0.150427297,0.041530459,1,18501,-1
-1,0.151205705,0.041745365,1,18501,-1
-1,0.009808239,0.001703264,0,15705,-1
-1,0.008827415,0.001532938,19,15705,1
-1,0.029424717,0.005109793,1,15705,1
-1,0.010789063,0.001873591,1,15705,1
1,0.041194604,0.007153711,154,15705,-1
1,0.317786947,0.055185767,0,15705,-1
1,0.056887787,0.009878934,1,15705,-1
1,0.547299743,0.095042155,0,15705,-1
1,0.088274152,0.01532938,5,15705,-1
1,0.147123587,0.025548966,1,15705,-1
1,0.357648461,0.129989808,0,489,1
1,0.214589077,0.077993885,41,489,-1
-1,2.40861103,0.411446483,0,2296,-1
-1,0.294931963,0.050381202,0,2296,-1
-1,0.172043645,0.029389035,36,2296,-1
-1,0.071730145,0.012409065,0,26432,1
-1,0.003443047,0.000595635,53,26432,1
-1,0.312456514,0.054053886,4,26432,1
-1,0.143460291,0.02481813,1,26432,1
-1,0.143890672,0.024892584,1,26432,1
-1,0.050641483,0.0087608,1,26432,1
-1,5.57E-05,9.63E-06,124,26432,-1
1,0.661415683,0.021801737,0,2759,1
1,0.661415683,0.021801737,0,2759,1
1,1.21728631,0.040124474,1,2759,1
1,0.471434582,0.015539536,1,2759,1
1,0.220940983,0.007282708,12,2759,1
1,1.949065363,0.064245545,30,2759,1
1,0.688153764,0.022683084,1,2759,1
1,0.643121207,0.021198711,4,2759,1
1,1.264380979,0.062979352,0,2512,-1
-1,0.278193831,0.035499241,0,781,-1
-1,0.745785949,0.095166865,129,781,-1
1,0.004317344,0.00055092,19,781,-1
-1,0.004317344,0.00055092,1,781,-1
1,0.774625638,0.094026239,0,1063,1
1,0.336793756,0.040880973,1,1063,1
1,0.805097454,0.097724993,3,1063,1
1,0.503586853,0.061126789,1,1063,1
1,0.492360395,0.05976409,1,1063,1
1,0.192453575,0.023360556,1,1063,1
1,0.160377979,0.01946713,1,1063,1
1,0.160377979,0.01946713,3,1063,1
1,3.634780399,0.085890202,0,2512,1
1,3.634780399,0.085890202,0,2512,1
1,6.266862757,0.148086555,1,2512,1
1,6.266862757,0.148086555,0,2512,1
1,0.865194363,0.09398147,0,6295,1
1,14.25370691,0.637565603,0,4139,1
1,16.76966408,0.750103889,6,4139,-1
1,0.015702087,0.000995582,0,2109,1
1,0.770166189,0.040577718,0,17985,1
1,0.348448465,0.018358692,1,17985,1
-1,0.092355605,0.028016351,0,1263,-1
-1,0.095383658,0.028934919,1,1263,-1
-1,0.030280526,0.009185689,38,1263,1
-1,0.060561053,0.018371377,3,1263,1
1,4.033307652,1.583944668,0,750,-1
1,0.255581386,0.014651731,0,819,-1
1,0.766744159,0.043955194,1,819,1
1,0.255581386,0.014651731,1,819,-1
1,1.022325545,0.058606925,18,819,-1
1,1.022325545,0.058606925,0,819,-1
